anio mes dia dia_semana hora_inicio hora_fin actividad_base modalidad centro plazas ocupadas libres tipo_actividad
2026 1 30 viernes 10:00 11:00 uso_pista_patinaje ninguna Moratalaz 15 0 15 uso_libre
2026 1 30 viernes 10:00 11:00 fitness ninguna Orcasitas 25 23 2 actividad_dirigida
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Orcasitas 20 20 0 uso_libre
2026 1 30 viernes 10:00 11:00 uso_pista_atletismo ninguna Orcasitas 75 10 65 uso_libre
2026 1 30 viernes 10:00 11:00 fitness ninguna Palomeras 12 6 6 actividad_dirigida
2026 1 30 viernes 10:00 11:00 nado_libre bordillo Palomeras 8 8 0 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre calles_central Palomeras 10 10 0 uso_libre
2026 1 30 viernes 10:00 11:00 uso_pista_atletismo ninguna Palomeras 50 3 47 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Plata_y_Castanar 15 13 2 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Plata_y_Castanar 15 5 10 uso_libre
2026 1 30 viernes 10:00 11:00 fuerza_en_sala_multitrabajo ninguna Playa_Victoria 5 5 0 actividad_dirigida
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Playa_Victoria 10 10 0 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Playa_Victoria 30 9 21 uso_libre
2026 1 30 viernes 10:00 11:30 uso_sala_multitrabajo ninguna Playa_Victoria 25 25 0 uso_libre
2026 1 30 viernes 10:00 10:30 entrevista_sanitaria_cardiovascular ninguna Pradillo 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Pradillo 10 0 10 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Pradillo 8 3 5 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Pradillo 40 26 14 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre bordillo Pradillo 2 0 2 uso_libre
2026 1 30 viernes 10:00 11:00 pickleball_acondicionamiento ninguna Pradillo 16 0 16 actividad_dirigida
2026 1 30 viernes 10:00 10:45 gimnasia_acuatica_mayores ninguna Pueblo_Nuevo 16 0 16 actividad_dirigida
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Pueblo_Nuevo 40 0 40 uso_libre
2026 1 30 viernes 10:00 11:00 circuito_fitness ninguna Raul_Gonzalez 18 0 18 actividad_dirigida
2026 1 30 viernes 10:00 11:00 pickleball_acondicionamiento ninguna Raul_Gonzalez 20 0 20 actividad_dirigida
2026 1 30 viernes 10:00 10:45 fitness_acuatico ninguna San_Blas 15 8 7 actividad_dirigida
2026 1 30 viernes 10:00 11:00 nado_libre ninguna San_Blas 12 8 4 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna San_Blas 12 4 8 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna San_Blas 12 0 12 uso_libre
2026 1 30 viernes 10:00 10:15 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 30 viernes 10:00 10:45 uso_sauna ninguna San_Cristobal 6 3 3 uso_libre
2026 1 30 viernes 10:00 11:00 nado_libre ninguna San_Juan_Bautista 50 11 39 uso_libre
2026 1 30 viernes 10:00 10:45 ciclo_sala ninguna Torrespana 8 8 0 actividad_dirigida
2026 1 30 viernes 10:00 11:30 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 30 viernes 10:00 11:00 circuito_fitness ninguna Triangulo_de_Oro 20 19 1 actividad_dirigida
2026 1 30 viernes 10:00 11:00 nado_libre calles_central Triangulo_de_Oro 40 18 22 uso_libre
2026 1 30 viernes 10:00 11:15 caminar_por_madrid ninguna Wilfred_Agbonavbare 25 8 17 actividad_dirigida
2026 1 30 viernes 10:00 10:35 entrevista_deportiva_atp_multidisciplinar ninguna Wilfred_Agbonavbare 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:00 11:00 nado_libre ninguna Wilfred_Agbonavbare 72 16 56 uso_libre
2026 1 30 viernes 10:00 10:45 natacion_acondicionamiento ninguna Wilfred_Agbonavbare 12 8 4 actividad_dirigida
2026 1 30 viernes 10:00 11:00 uso_libre_de vaso_ensenanza Wilfred_Agbonavbare 10 0 10 uso_libre
2026 1 30 viernes 10:05 11:35 uso_sala_musculacion ninguna Francisco_Fernandez_Ochoa 130 114 16 uso_libre
2026 1 30 viernes 10:15 10:45 entrevista_deportiva_atp_multidisciplinar ninguna Blanca_Fernandez_Ochoa 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:15 11:15 fuerza_general ninguna Blanca_Fernandez_Ochoa 10 10 0 actividad_dirigida
2026 1 30 viernes 10:15 11:00 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 30 viernes 10:15 11:45 uso_sala_musculacion ninguna Gallur 10 10 0 uso_libre
2026 1 30 viernes 10:15 11:45 caminar_por_madrid ninguna Jose_Maria_Cagigal 15 2 13 actividad_dirigida
2026 1 30 viernes 10:15 11:15 nado_libre ninguna Juan_de_Dios_Roman 8 8 0 uso_libre
2026 1 30 viernes 10:15 11:15 nado_libre ninguna Juan_de_Dios_Roman 8 8 0 uso_libre
2026 1 30 viernes 10:15 10:30 pruebas_de_nivel_natacion ninguna La_Almudena 3 0 3 prueba_de_nivel
2026 1 30 viernes 10:15 11:00 gimnasia_acuatica ninguna Margot_Moles 12 12 0 actividad_dirigida
2026 1 30 viernes 10:15 11:15 pickleball ninguna Plata_y_Castanar 16 15 1 actividad_dirigida
2026 1 30 viernes 10:15 11:00 gimnasia_acuatica_mayores ninguna Pradillo 12 10 2 actividad_dirigida
2026 1 30 viernes 10:15 10:30 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 30 viernes 10:15 10:45 entrenamiento_en_suspension ninguna Wilfred_Agbonavbare 10 9 1 actividad_dirigida
2026 1 30 viernes 10:30 11:00 estiramientos_relajacion ninguna Aluche 20 20 0 actividad_dirigida
2026 1 30 viernes 10:30 11:30 nado_libre ninguna Aluche 10 10 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Antonio_Diaz_Miguel 80 67 13 uso_libre
2026 1 30 viernes 10:30 12:00 calistenia ninguna Barajas 15 0 15 actividad_dirigida
2026 1 30 viernes 10:30 11:30 nado_libre calles_central Barajas 16 16 0 uso_libre
2026 1 30 viernes 10:30 11:30 pilates ninguna Blanca_Fernandez_Ochoa 20 20 0 actividad_dirigida
2026 1 30 viernes 10:30 12:00 uso_libre_de_sala_multitrabajo ninguna Casa_de_Campo 25 25 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Cerro_Almodovar 25 25 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Cerro_Almodovar 5 3 2 uso_libre
2026 1 30 viernes 10:30 11:30 fuerza_core ninguna Concepcion 24 24 0 actividad_dirigida
2026 1 30 viernes 10:30 11:30 marcha_nordica_por_madrid ninguna Concepcion 25 0 25 actividad_dirigida
2026 1 30 viernes 10:30 11:30 nado_libre ninguna Concepcion 40 34 6 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_musculacion ninguna Daoiz_y_Velarde 5 3 2 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Daoiz_y_Velarde 30 30 0 uso_libre
2026 1 30 viernes 10:30 11:30 entrevista_deportiva_atp_multidisciplinar ninguna El_Quijote 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:30 12:00 sala_multitrabajo_musculacion ninguna El_Quijote 30 17 13 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_musculacion ninguna Entrevias 30 30 0 uso_libre
2026 1 30 viernes 10:30 11:30 uso_pista_atletismo ninguna Estadio_Vallehermoso 70 7 63 uso_libre
2026 1 30 viernes 10:30 11:15 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Faustina_Valladolid 35 35 0 uso_libre
2026 1 30 viernes 10:30 11:15 natacion_acondicionamiento ninguna Fernando_Martin 10 0 10 actividad_dirigida
2026 1 30 viernes 10:30 11:30 pilates ninguna Fernando_Martin 20 8 12 actividad_dirigida
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Fernando_Martin 50 48 2 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Fuente_del_Berro 12 0 12 uso_libre
2026 1 30 viernes 10:30 11:15 fitness_acuatico_en_piscina_profunda ninguna Gallur 10 7 3 actividad_dirigida
2026 1 30 viernes 10:30 11:30 nado_libre ninguna Gallur 30 30 0 uso_libre
2026 1 30 viernes 10:30 11:30 nado_libre central Gallur 10 6 4 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Gimnasio_Moscardo 14 14 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Hortaleza 30 30 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Hortaleza 10 6 4 uso_libre
2026 1 30 viernes 10:30 11:00 entrevista_deportiva_atp_multidisciplinar ninguna Jose_Maria_Cagigal 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:30 11:30 nado_libre ninguna Jose_Maria_Cagigal 10 4 6 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 10 10 0 uso_libre
2026 1 30 viernes 10:30 11:15 gimnasia_acuatica ninguna Juan_de_Dios_Roman 15 15 0 actividad_dirigida
2026 1 30 viernes 10:30 11:00 fuerza_core_express ninguna La_Almudena 10 10 0 actividad_dirigida
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna La_Elipa 25 25 0 uso_libre
2026 1 30 viernes 10:30 11:00 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 30 viernes 10:30 11:15 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 0 11 barca_de_recreo
2026 1 30 viernes 10:30 11:30 nado_libre ninguna Las_Cruces 60 52 8 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_musculacion ninguna Las_Cruces 90 90 0 uso_libre
2026 1 30 viernes 10:30 12:00 sala_multitrabajo ninguna Luis_Aragones 35 35 0 uso_libre
2026 1 30 viernes 10:30 11:00 entrevista_deportiva_atp_multidisciplinar ninguna Maria_Jesus_Rosa 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:30 12:00 uso_sala_cardio ninguna Maria_Jesus_Rosa 10 10 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_musculacion ninguna Marques_de_Samaranch 30 30 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Miguel_Guillen_Prim 12 12 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Moratalaz 20 20 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Orcasitas 30 30 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_musculacion ninguna Orcasur 25 13 12 uso_libre
2026 1 30 viernes 10:30 11:15 aletas_acondicionamiento ninguna Palomeras 12 6 6 actividad_dirigida
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Palomeras 30 30 0 uso_libre
2026 1 30 viernes 10:30 11:15 fitness_acuatico ninguna Plata_y_Castanar 18 12 6 actividad_dirigida
2026 1 30 viernes 10:30 11:30 fuerza_general ninguna Plata_y_Castanar 12 8 4 actividad_dirigida
2026 1 30 viernes 10:30 11:15 fitness_acuatico ninguna Playa_Victoria 15 15 0 actividad_dirigida
2026 1 30 viernes 10:30 11:30 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 30 viernes 10:30 11:30 uso_sauna ninguna Pradillo 4 4 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Pradillo 40 40 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Pradillo 2 2 0 uso_libre
2026 1 30 viernes 10:30 10:45 prueba_de_nivel_natacion ninguna Pueblo_Nuevo 3 0 3 prueba_de_nivel
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Pueblo_Nuevo 15 0 15 uso_libre
2026 1 30 viernes 10:30 10:45 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna San_Cristobal 88 47 41 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna San_Juan_Bautista 18 18 0 uso_libre
2026 1 30 viernes 10:30 11:30 pilates_mesd ninguna Torrespana 12 12 0 actividad_dirigida
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Torrespana 6 6 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Triangulo_de_Oro 80 80 0 uso_libre
2026 1 30 viernes 10:30 12:00 uso_sala_multitrabajo ninguna Vicente_del_Bosque 25 25 0 uso_libre
2026 1 30 viernes 10:35 12:05 uso_sala_musculacion ninguna Alfredo_Goyeneche 50 42 8 uso_libre
2026 1 30 viernes 10:35 11:35 nado_libre ninguna Francisco_Fernandez_Ochoa 40 37 3 uso_libre
2026 1 30 viernes 10:35 11:10 entrevista_deportiva_atp_multidisciplinar ninguna Wilfred_Agbonavbare 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:45 11:45 ciclo_sala ninguna Antonio_Diaz_Miguel 25 13 12 actividad_dirigida
2026 1 30 viernes 10:45 12:15 uso_sala_musculacion ninguna Blanca_Fernandez_Ochoa 35 35 0 uso_libre
2026 1 30 viernes 10:45 11:30 cubo_gym_cross_training_funcional ninguna Casa_de_Campo 10 4 6 actividad_dirigida
2026 1 30 viernes 10:45 11:45 uso_libre_sala_de_musculacion_60 ninguna Centro_Integrado_Arganzuela 32 32 0 uso_libre
2026 1 30 viernes 10:45 11:30 fitness_acuatico ninguna Entrevias 14 14 0 actividad_dirigida
2026 1 30 viernes 10:45 11:30 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 30 viernes 10:45 11:00 prueba_de_nivel_natacion ninguna Faustina_Valladolid 5 0 5 prueba_de_nivel
2026 1 30 viernes 10:45 10:46 entrevista_deportiva_atp_multidisciplinar ninguna Gimnasio_Moscardo 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 10:45 11:00 prueba_de_nivel_natacion ninguna Jose_Maria_Cagigal 3 0 3 prueba_de_nivel
2026 1 30 viernes 10:45 11:45 fuerza_general ninguna La_Fundi 20 20 0 actividad_dirigida
2026 1 30 viernes 10:45 11:30 natacion_acondicionamiento ninguna Orcasitas 6 1 5 actividad_dirigida
2026 1 30 viernes 10:45 11:00 prueba_de_nivel_natacion ninguna Pueblo_Nuevo 3 0 3 prueba_de_nivel
2026 1 30 viernes 10:45 11:00 prueba_de_nivel_de_natacion ninguna San_Blas 1 0 1 prueba_de_nivel
2026 1 30 viernes 10:45 11:30 carrera_acuatica ninguna Wilfred_Agbonavbare 20 18 2 actividad_dirigida
2026 1 30 viernes 10:45 12:15 uso_sala_musculacion ninguna Wilfred_Agbonavbare 25 25 0 uso_libre
2026 1 30 viernes 10:55 11:25 entrevista_deportiva_atp_multidisciplinar ninguna Blanca_Fernandez_Ochoa 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Alfredo_Goyeneche 20 20 0 uso_libre
2026 1 30 viernes 11:00 12:00 padel_acondicionamiento ninguna Aluche 8 6 2 actividad_dirigida
2026 1 30 viernes 11:00 12:00 pilates ninguna Aluche 16 16 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 uso_pista_atletismo ninguna Aluche 100 3 97 uso_libre
2026 1 30 viernes 11:00 11:45 uso_de_sauna ninguna Aluche 1 1 0 uso_libre
2026 1 30 viernes 11:00 11:45 uso_de_sauna ninguna Aluche 1 1 0 uso_libre
2026 1 30 viernes 11:00 12:00 uso_libre_patinaje ninguna Aluche 20 0 20 uso_libre
2026 1 30 viernes 11:00 12:00 estiramientos_relajacion ninguna Antonio_Diaz_Miguel 23 23 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Antonio_Diaz_Miguel 80 27 53 uso_libre
2026 1 30 viernes 11:00 12:00 padel_acondicionamiento_nivel_1 ninguna Barajas 6 6 0 actividad_dirigida
2026 1 30 viernes 11:00 12:30 uso_sala_musculacion ninguna Barajas 35 35 0 uso_libre
2026 1 30 viernes 11:00 11:45 gimnasia_acuatica ninguna Blanca_Fernandez_Ochoa 15 15 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Blanca_Fernandez_Ochoa 20 12 8 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Cerro_Almodovar 8 7 1 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Cerro_Almodovar 40 14 26 uso_libre
2026 1 30 viernes 11:00 12:00 uso_pista_atletismo ninguna Concepcion 10 1 9 uso_libre
2026 1 30 viernes 11:00 12:00 cubo_gym_cross_training_funcional_mayores ninguna Cubo_Gym_Chamartin 20 0 20 actividad_dirigida
2026 1 30 viernes 11:00 12:00 cubo_gym_cross_training_funcional ninguna Cubo_Gym_Retiro 20 4 16 actividad_dirigida
2026 1 30 viernes 11:00 13:00 autoproteccion_para_las_mujeres ninguna Daoiz_y_Velarde 12 6 6 actividad_dirigida
2026 1 30 viernes 11:00 12:00 fuerza_core ninguna Daoiz_y_Velarde 20 20 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 7 7 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 8 2 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 3 1 2 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Daoiz_y_Velarde 10 6 4 uso_libre
2026 1 30 viernes 11:00 12:00 uso_de vaso_ensenanza Daoiz_y_Velarde 10 10 0 uso_libre
2026 1 30 viernes 11:00 11:45 cubogym_cross_training_funcional ninguna El_Espinillo 12 4 8 actividad_dirigida
2026 1 30 viernes 11:00 11:45 gimnasia_acuatica ninguna El_Espinillo 12 12 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna El_Espinillo 35 25 10 uso_libre
2026 1 30 viernes 11:00 12:00 acondicionamiento_fisico_mayores ninguna Entrevias 20 9 11 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre bordillo Entrevias 8 6 2 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre calles_central Entrevias 20 11 9 uso_libre
2026 1 30 viernes 11:00 12:00 uso_libre_cubo_gym ninguna Entrevias 10 6 4 uso_libre
2026 1 30 viernes 11:00 12:00 uso_pista_atletismo ninguna Estadio_Vallehermoso 70 5 65 uso_libre
2026 1 30 viernes 11:00 11:45 barcas_estanque_del_retiro ninguna Estanque_del_Retiro 20 0 20 barca_de_recreo
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Faustina_Valladolid 12 12 0 uso_libre
2026 1 30 viernes 11:00 12:00 uso_de vaso_ensenanza Faustina_Valladolid 10 10 0 uso_libre
2026 1 30 viernes 11:00 12:00 boulder ninguna Felix_Rubio 6 6 0 actividad_dirigida
2026 1 30 viernes 11:00 13:00 rocodromo ninguna Felix_Rubio 4 0 4 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Fernando_Martin 24 16 8 uso_libre
2026 1 30 viernes 11:00 12:00 ciclo_sala_virtual ninguna Francisco_Fernandez_Ochoa 36 6 30 actividad_dirigida
2026 1 30 viernes 11:00 12:00 entrenamiento_funcional ninguna Francisco_Fernandez_Ochoa 10 9 1 actividad_dirigida
2026 1 30 viernes 11:00 11:30 entrevista_deportiva ninguna Francisco_Fernandez_Ochoa 1 0 1 entrevista_deportiva_sanitaria
2026 1 30 viernes 11:00 12:00 les_mills_core ninguna Francisco_Fernandez_Ochoa 25 12 13 actividad_dirigida
2026 1 30 viernes 11:00 12:30 uso_sala_multitrabajo ninguna Fuente_del_Berro 12 0 12 uso_libre
2026 1 30 viernes 11:00 12:00 yoga ninguna Fuente_del_Berro 16 0 16 actividad_dirigida
2026 1 30 viernes 11:00 11:30 entrevista_deportiva_atp_multidisciplinar ninguna Gallur 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 11:00 12:30 sala_musculacion ninguna Gallur 15 13 2 uso_libre
2026 1 30 viernes 11:00 12:30 uso_pista_atletismo ninguna Gallur 41 41 0 uso_libre
2026 1 30 viernes 11:00 12:30 uso_sala_musculacion ninguna Gallur 20 20 0 uso_libre
2026 1 30 viernes 11:00 12:00 acondicionamiento_cardiovascular ninguna Gimnasio_Moscardo 25 1 24 servicio_sanitario
2026 1 30 viernes 11:00 11:30 fuerza_core_express ninguna Gimnasio_Moscardo 15 15 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre bordillo Gimnasio_Moscardo 10 10 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre central Gimnasio_Moscardo 20 15 5 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Hortaleza 15 15 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Jose_Maria_Cagigal 10 9 1 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre calles_lateral Jose_Maria_Cagigal 8 3 5 uso_libre
2026 1 30 viernes 11:00 12:30 uso_sala_multitrabajo ninguna Jose_Maria_Cagigal 8 8 0 uso_libre
2026 1 30 viernes 11:00 12:00 pilates ninguna Juan_de_Dios_Roman 15 15 0 actividad_dirigida
2026 1 30 viernes 11:00 11:30 estiramientos_relajacion ninguna La_Almudena 10 10 0 actividad_dirigida
2026 1 30 viernes 11:00 11:15 pruebas_de_nivel_natacion ninguna La_Almudena 3 0 3 prueba_de_nivel
2026 1 30 viernes 11:00 12:00 tenis_acondicionamiento ninguna La_Elipa 12 8 4 actividad_dirigida
2026 1 30 viernes 11:00 11:15 entrevista_deportiva_atp_con_prescripcion ninguna La_Fundi 1 0 1 entrevista_deportiva_sanitaria
2026 1 30 viernes 11:00 12:00 calistenia ninguna La_Maso 20 0 20 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna La_Maso 20 20 0 uso_libre
2026 1 30 viernes 11:00 11:30 uso_sala_multitrabajo ninguna La_Maso 12 12 0 uso_libre
2026 1 30 viernes 11:00 11:45 barcas_lago_casa_campo ninguna Lago_Casa_de_Campo 11 1 10 barca_de_recreo
2026 1 30 viernes 11:00 11:50 gimnasia_suave ninguna Las_Cruces 20 18 2 actividad_dirigida
2026 1 30 viernes 11:00 11:05 prueba_de_nivel_padel ninguna Las_Cruces 2 0 2 prueba_de_nivel
2026 1 30 viernes 11:00 11:50 tonificacion_gap ninguna Las_Cruces 30 27 3 actividad_dirigida
2026 1 30 viernes 11:00 12:30 uso_musculacion_los_caprichos ninguna Los_Caprichos 5 2 3 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Luis_Aragones 24 24 0 uso_libre
2026 1 30 viernes 11:00 11:15 entrevista_deportiva_atp_con_prescripcion ninguna Margot_Moles 1 1 0 entrevista_deportiva_sanitaria
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Margot_Moles 20 5 15 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Margot_Moles 50 12 38 uso_libre
2026 1 30 viernes 11:00 12:00 uso_pista_atletismo ninguna Margot_Moles 50 13 37 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Maria_Jesus_Rosa 4 1 3 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Maria_Jesus_Rosa 12 12 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Marques_de_Samaranch 40 32 8 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre calles_lateral Marques_de_Samaranch 8 6 2 uso_libre
2026 1 30 viernes 11:00 12:00 pickleball_acondicionamiento ninguna Miguel_Guillen_Prim 16 14 2 actividad_dirigida
2026 1 30 viernes 11:00 12:00 entrenamiento_por_intervalos ninguna Moratalaz 15 15 0 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Moratalaz 20 19 1 uso_libre
2026 1 30 viernes 11:00 12:00 uso_pista_patinaje ninguna Moratalaz 15 0 15 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Orcasitas 20 20 0 uso_libre
2026 1 30 viernes 11:00 12:00 pilates ninguna Orcasitas 15 14 1 actividad_dirigida
2026 1 30 viernes 11:00 12:00 uso_pista_atletismo ninguna Orcasitas 75 15 60 uso_libre
2026 1 30 viernes 11:00 12:00 funcional ninguna Palomeras 12 11 1 actividad_dirigida
2026 1 30 viernes 11:00 12:00 nado_libre bordillo Palomeras 8 6 2 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre calles_central Palomeras 10 6 4 uso_libre
2026 1 30 viernes 11:00 12:00 uso_pista_atletismo ninguna Palomeras 50 3 47 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Plata_y_Castanar 15 15 0 uso_libre
2026 1 30 viernes 11:00 12:00 nado_libre ninguna Plata_y_Castanar 15 7 8 uso_libre
